mol_id,ligand,receptor,score
mol48,rec_12_mol48.sdf,rec_final_12-noH.pdb,15.9754
mol48,rec_2_mol48.sdf,rec_final_2-noH.pdb,15.7581
mol48,rec_14_mol48.sdf,rec_final_14-noH.pdb,15.4187
mol48,rec_18_mol48.sdf,rec_final_18-noH.pdb,15.1163
mol48,rec_5_mol48.sdf,rec_final_5-noH.pdb,14.9209
mol48,rec_16_mol48.sdf,rec_final_16-noH.pdb,14.6692
mol48,rec_15_mol48.sdf,rec_final_15-noH.pdb,14.5037
mol48,rec_4_mol48.sdf,rec_final_4-noH.pdb,14.4687
mol48,rec_19_mol48.sdf,rec_final_19-noH.pdb,14.2903
mol48,rec_11_mol48.sdf,rec_final_11-noH.pdb,14.1202
mol48,rec_7_mol48.sdf,rec_final_7-noH.pdb,13.6853
mol48,rec_20_mol48.sdf,rec_final_20-noH.pdb,12.1751
mol48,rec_13_mol48.sdf,rec_final_13-noH.pdb,11.4517
mol48,rec_1_mol48.sdf,rec_final_1-noH.pdb,11.1551
mol48,rec_9_mol48.sdf,rec_final_9-noH.pdb,10.6514
mol48,rec_6_mol48.sdf,rec_final_6-noH.pdb,9.3182
mol49,rec_12_mol49.sdf,rec_final_12-noH.pdb,19.6378
mol49,rec_2_mol49.sdf,rec_final_2-noH.pdb,19.2168
mol49,rec_15_mol49.sdf,rec_final_15-noH.pdb,18.3589
mol49,rec_18_mol49.sdf,rec_final_18-noH.pdb,18.1381
mol49,rec_20_mol49.sdf,rec_final_20-noH.pdb,17.2155
mol49,rec_16_mol49.sdf,rec_final_16-noH.pdb,17.1401
mol49,rec_19_mol49.sdf,rec_final_19-noH.pdb,15.4337
mol49,rec_14_mol49.sdf,rec_final_14-noH.pdb,15.0794
mol49,rec_4_mol49.sdf,rec_final_4-noH.pdb,14.3236
mol49,rec_11_mol49.sdf,rec_final_11-noH.pdb,14.3045
mol49,rec_6_mol49.sdf,rec_final_6-noH.pdb,13.8703
mol49,rec_5_mol49.sdf,rec_final_5-noH.pdb,13.6541
mol49,rec_7_mol49.sdf,rec_final_7-noH.pdb,13.6394
mol49,rec_13_mol49.sdf,rec_final_13-noH.pdb,12.8459
mol49,rec_9_mol49.sdf,rec_final_9-noH.pdb,11.2487
mol50,rec_13_mol50.sdf,rec_final_13-noH.pdb,18.0180
mol50,rec_9_mol50.sdf,rec_final_9-noH.pdb,17.1727
mol50,rec_5_mol50.sdf,rec_final_5-noH.pdb,17.1079
mol50,rec_18_mol50.sdf,rec_final_18-noH.pdb,17.0493
mol50,rec_6_mol50.sdf,rec_final_6-noH.pdb,16.6120
mol50,rec_12_mol50.sdf,rec_final_12-noH.pdb,16.4286
mol50,rec_11_mol50.sdf,rec_final_11-noH.pdb,16.3825
mol50,rec_2_mol50.sdf,rec_final_2-noH.pdb,15.8929
mol50,rec_19_mol50.sdf,rec_final_19-noH.pdb,15.4689
mol50,rec_16_mol50.sdf,rec_final_16-noH.pdb,15.4275
mol50,rec_7_mol50.sdf,rec_final_7-noH.pdb,14.5380
mol50,rec_14_mol50.sdf,rec_final_14-noH.pdb,14.2680
mol50,rec_20_mol50.sdf,rec_final_20-noH.pdb,14.2128
mol50,rec_1_mol50.sdf,rec_final_1-noH.pdb,13.6871
mol50,rec_4_mol50.sdf,rec_final_4-noH.pdb,12.8266
mol50,rec_15_mol50.sdf,rec_final_15-noH.pdb,11.8440
mol51,rec_6_mol51.sdf,rec_final_6-noH.pdb,28.0702
mol51,rec_20_mol51.sdf,rec_final_20-noH.pdb,27.1479
mol51,rec_19_mol51.sdf,rec_final_19-noH.pdb,26.9227
mol51,rec_4_mol51.sdf,rec_final_4-noH.pdb,26.1152
mol51,rec_11_mol51.sdf,rec_final_11-noH.pdb,26.0716
mol51,rec_1_mol51.sdf,rec_final_1-noH.pdb,25.7955
mol51,rec_14_mol51.sdf,rec_final_14-noH.pdb,25.7592
mol51,rec_18_mol51.sdf,rec_final_18-noH.pdb,24.2573
mol51,rec_9_mol51.sdf,rec_final_9-noH.pdb,23.9569
mol51,rec_16_mol51.sdf,rec_final_16-noH.pdb,23.0044
mol51,rec_2_mol51.sdf,rec_final_2-noH.pdb,22.9857
mol51,rec_15_mol51.sdf,rec_final_15-noH.pdb,22.9694
mol51,rec_5_mol51.sdf,rec_final_5-noH.pdb,22.4409
mol51,rec_7_mol51.sdf,rec_final_7-noH.pdb,22.3411
mol51,rec_12_mol51.sdf,rec_final_12-noH.pdb,21.8332
mol52,rec_5_mol52.sdf,rec_final_5-noH.pdb,30.7191
mol52,rec_20_mol52.sdf,rec_final_20-noH.pdb,27.5067
mol52,rec_15_mol52.sdf,rec_final_15-noH.pdb,26.9287
mol52,rec_16_mol52.sdf,rec_final_16-noH.pdb,26.6976
mol52,rec_11_mol52.sdf,rec_final_11-noH.pdb,26.4638
mol52,rec_2_mol52.sdf,rec_final_2-noH.pdb,26.0181
mol52,rec_14_mol52.sdf,rec_final_14-noH.pdb,25.9588
mol52,rec_9_mol52.sdf,rec_final_9-noH.pdb,25.5647
mol52,rec_6_mol52.sdf,rec_final_6-noH.pdb,25.4016
mol52,rec_4_mol52.sdf,rec_final_4-noH.pdb,24.9200
mol52,rec_1_mol52.sdf,rec_final_1-noH.pdb,24.9018
mol52,rec_19_mol52.sdf,rec_final_19-noH.pdb,24.8746
mol52,rec_18_mol52.sdf,rec_final_18-noH.pdb,24.8515
mol52,rec_12_mol52.sdf,rec_final_12-noH.pdb,22.5052
mol52,rec_7_mol52.sdf,rec_final_7-noH.pdb,20.4581
mol53,rec_5_mol53.sdf,rec_final_5-noH.pdb,29.3033
mol53,rec_19_mol53.sdf,rec_final_19-noH.pdb,27.2874
mol53,rec_20_mol53.sdf,rec_final_20-noH.pdb,27.2156
mol53,rec_11_mol53.sdf,rec_final_11-noH.pdb,27.1321
mol53,rec_2_mol53.sdf,rec_final_2-noH.pdb,26.8960
mol53,rec_16_mol53.sdf,rec_final_16-noH.pdb,26.4595
mol53,rec_15_mol53.sdf,rec_final_15-noH.pdb,24.8329
mol53,rec_12_mol53.sdf,rec_final_12-noH.pdb,23.8750
mol53,rec_14_mol53.sdf,rec_final_14-noH.pdb,23.7954
mol53,rec_18_mol53.sdf,rec_final_18-noH.pdb,22.9809
mol53,rec_7_mol53.sdf,rec_final_7-noH.pdb,22.2966
mol53,rec_4_mol53.sdf,rec_final_4-noH.pdb,22.0048
mol53,rec_6_mol53.sdf,rec_final_6-noH.pdb,21.6695
mol53,rec_1_mol53.sdf,rec_final_1-noH.pdb,17.6483
mol54,rec_2_mol54.sdf,rec_final_2-noH.pdb,28.5312
mol54,rec_4_mol54.sdf,rec_final_4-noH.pdb,28.4249
mol54,rec_20_mol54.sdf,rec_final_20-noH.pdb,27.4400
mol54,rec_19_mol54.sdf,rec_final_19-noH.pdb,27.2109
mol54,rec_18_mol54.sdf,rec_final_18-noH.pdb,26.8137
mol54,rec_9_mol54.sdf,rec_final_9-noH.pdb,26.6015
mol54,rec_16_mol54.sdf,rec_final_16-noH.pdb,26.2815
mol54,rec_15_mol54.sdf,rec_final_15-noH.pdb,26.1313
mol54,rec_5_mol54.sdf,rec_final_5-noH.pdb,25.1791
mol54,rec_1_mol54.sdf,rec_final_1-noH.pdb,25.1411
mol54,rec_6_mol54.sdf,rec_final_6-noH.pdb,24.6817
mol54,rec_14_mol54.sdf,rec_final_14-noH.pdb,23.9648
mol54,rec_7_mol54.sdf,rec_final_7-noH.pdb,21.1259
mol54,rec_12_mol54.sdf,rec_final_12-noH.pdb,19.9784
mol54,rec_11_mol54.sdf,rec_final_11-noH.pdb,19.8863
mol55,rec_14_mol55.sdf,rec_final_14-noH.pdb,27.6325
mol55,rec_5_mol55.sdf,rec_final_5-noH.pdb,25.6391
mol55,rec_6_mol55.sdf,rec_final_6-noH.pdb,25.4208
mol55,rec_12_mol55.sdf,rec_final_12-noH.pdb,25.1480
mol55,rec_16_mol55.sdf,rec_final_16-noH.pdb,24.4553
mol55,rec_11_mol55.sdf,rec_final_11-noH.pdb,24.0095
mol55,rec_7_mol55.sdf,rec_final_7-noH.pdb,22.9177
mol55,rec_4_mol55.sdf,rec_final_4-noH.pdb,21.5380
mol55,rec_1_mol55.sdf,rec_final_1-noH.pdb,20.5715
mol55,rec_19_mol55.sdf,rec_final_19-noH.pdb,20.0106
mol55,rec_2_mol55.sdf,rec_final_2-noH.pdb,19.6399
mol55,rec_15_mol55.sdf,rec_final_15-noH.pdb,19.3543
mol55,rec_18_mol55.sdf,rec_final_18-noH.pdb,17.7007
mol56,rec_14_mol56.sdf,rec_final_14-noH.pdb,16.4743
mol56,rec_2_mol56.sdf,rec_final_2-noH.pdb,15.8103
mol56,rec_12_mol56.sdf,rec_final_12-noH.pdb,15.4134
mol56,rec_5_mol56.sdf,rec_final_5-noH.pdb,15.2343
mol56,rec_16_mol56.sdf,rec_final_16-noH.pdb,15.2108
mol56,rec_18_mol56.sdf,rec_final_18-noH.pdb,15.0388
mol56,rec_11_mol56.sdf,rec_final_11-noH.pdb,14.8200
mol56,rec_4_mol56.sdf,rec_final_4-noH.pdb,14.0454
mol56,rec_15_mol56.sdf,rec_final_15-noH.pdb,13.7942
mol56,rec_19_mol56.sdf,rec_final_19-noH.pdb,13.7342
mol56,rec_20_mol56.sdf,rec_final_20-noH.pdb,13.6715
mol56,rec_7_mol56.sdf,rec_final_7-noH.pdb,13.0979
mol56,rec_1_mol56.sdf,rec_final_1-noH.pdb,13.0117
mol56,rec_9_mol56.sdf,rec_final_9-noH.pdb,12.3998
mol56,rec_13_mol56.sdf,rec_final_13-noH.pdb,12.2787
mol56,rec_6_mol56.sdf,rec_final_6-noH.pdb,11.1057
mol57,rec_14_mol57.sdf,rec_final_14-noH.pdb,31.9598
mol57,rec_20_mol57.sdf,rec_final_20-noH.pdb,27.9790
mol57,rec_2_mol57.sdf,rec_final_2-noH.pdb,26.9160
mol57,rec_19_mol57.sdf,rec_final_19-noH.pdb,26.7686
mol57,rec_16_mol57.sdf,rec_final_16-noH.pdb,26.3405
mol57,rec_9_mol57.sdf,rec_final_9-noH.pdb,26.2336
mol57,rec_5_mol57.sdf,rec_final_5-noH.pdb,26.1056
mol57,rec_4_mol57.sdf,rec_final_4-noH.pdb,23.8042
mol57,rec_12_mol57.sdf,rec_final_12-noH.pdb,23.3413
mol57,rec_11_mol57.sdf,rec_final_11-noH.pdb,23.0122
mol57,rec_18_mol57.sdf,rec_final_18-noH.pdb,22.8043
mol57,rec_15_mol57.sdf,rec_final_15-noH.pdb,22.3002
mol57,rec_6_mol57.sdf,rec_final_6-noH.pdb,20.8115
mol57,rec_7_mol57.sdf,rec_final_7-noH.pdb,20.4699
mol58,rec_18_mol58.sdf,rec_final_18-noH.pdb,25.5326
mol58,rec_5_mol58.sdf,rec_final_5-noH.pdb,22.7890
mol58,rec_4_mol58.sdf,rec_final_4-noH.pdb,22.5292
mol58,rec_12_mol58.sdf,rec_final_12-noH.pdb,22.4715
mol58,rec_14_mol58.sdf,rec_final_14-noH.pdb,21.7905
mol58,rec_2_mol58.sdf,rec_final_2-noH.pdb,21.7297
mol58,rec_15_mol58.sdf,rec_final_15-noH.pdb,21.3368
mol58,rec_19_mol58.sdf,rec_final_19-noH.pdb,21.2188
mol58,rec_16_mol58.sdf,rec_final_16-noH.pdb,20.7131
mol58,rec_1_mol58.sdf,rec_final_1-noH.pdb,20.3783
mol58,rec_6_mol58.sdf,rec_final_6-noH.pdb,20.1631
mol58,rec_11_mol58.sdf,rec_final_11-noH.pdb,19.5262
mol58,rec_7_mol58.sdf,rec_final_7-noH.pdb,19.2782
mol59,rec_5_mol59.sdf,rec_final_5-noH.pdb,23.1196
mol59,rec_2_mol59.sdf,rec_final_2-noH.pdb,22.7931
mol59,rec_12_mol59.sdf,rec_final_12-noH.pdb,22.6723
mol59,rec_4_mol59.sdf,rec_final_4-noH.pdb,22.5882
mol59,rec_19_mol59.sdf,rec_final_19-noH.pdb,21.7097
mol59,rec_11_mol59.sdf,rec_final_11-noH.pdb,21.0178
mol59,rec_6_mol59.sdf,rec_final_6-noH.pdb,20.4785
mol59,rec_15_mol59.sdf,rec_final_15-noH.pdb,20.4360
mol59,rec_16_mol59.sdf,rec_final_16-noH.pdb,20.2610
mol59,rec_18_mol59.sdf,rec_final_18-noH.pdb,20.2115
mol59,rec_14_mol59.sdf,rec_final_14-noH.pdb,19.7355
mol59,rec_1_mol59.sdf,rec_final_1-noH.pdb,19.1984
mol59,rec_7_mol59.sdf,rec_final_7-noH.pdb,18.9724
mol59,rec_9_mol59.sdf,rec_final_9-noH.pdb,17.0581
mol60,rec_13_mol60.sdf,rec_final_13-noH.pdb,18.0199
mol60,rec_9_mol60.sdf,rec_final_9-noH.pdb,17.1688
mol60,rec_5_mol60.sdf,rec_final_5-noH.pdb,17.1062
mol60,rec_18_mol60.sdf,rec_final_18-noH.pdb,17.0482
mol60,rec_11_mol60.sdf,rec_final_11-noH.pdb,16.8222
mol60,rec_6_mol60.sdf,rec_final_6-noH.pdb,16.6118
mol60,rec_12_mol60.sdf,rec_final_12-noH.pdb,16.4329
mol60,rec_2_mol60.sdf,rec_final_2-noH.pdb,15.8999
mol60,rec_19_mol60.sdf,rec_final_19-noH.pdb,15.4739
mol60,rec_16_mol60.sdf,rec_final_16-noH.pdb,15.4212
mol60,rec_7_mol60.sdf,rec_final_7-noH.pdb,14.5417
mol60,rec_14_mol60.sdf,rec_final_14-noH.pdb,14.2678
mol60,rec_20_mol60.sdf,rec_final_20-noH.pdb,14.2126
mol60,rec_1_mol60.sdf,rec_final_1-noH.pdb,13.4371
mol60,rec_4_mol60.sdf,rec_final_4-noH.pdb,12.8253
mol60,rec_15_mol60.sdf,rec_final_15-noH.pdb,11.8432
mol61,rec_5_mol61.sdf,rec_final_5-noH.pdb,27.3124
mol61,rec_7_mol61.sdf,rec_final_7-noH.pdb,26.9487
mol61,rec_2_mol61.sdf,rec_final_2-noH.pdb,26.3983
mol61,rec_20_mol61.sdf,rec_final_20-noH.pdb,25.7166
mol61,rec_12_mol61.sdf,rec_final_12-noH.pdb,25.4193
mol61,rec_11_mol61.sdf,rec_final_11-noH.pdb,25.2994
mol61,rec_15_mol61.sdf,rec_final_15-noH.pdb,24.1538
mol61,rec_19_mol61.sdf,rec_final_19-noH.pdb,23.8613
mol61,rec_4_mol61.sdf,rec_final_4-noH.pdb,23.6330
mol61,rec_16_mol61.sdf,rec_final_16-noH.pdb,23.3095
mol61,rec_14_mol61.sdf,rec_final_14-noH.pdb,22.1655
mol61,rec_6_mol61.sdf,rec_final_6-noH.pdb,20.5658
mol61,rec_18_mol61.sdf,rec_final_18-noH.pdb,20.3304
mol61,rec_1_mol61.sdf,rec_final_1-noH.pdb,20.1665
mol62,rec_6_mol62.sdf,rec_final_6-noH.pdb,26.7830
mol62,rec_14_mol62.sdf,rec_final_14-noH.pdb,25.4274
mol62,rec_20_mol62.sdf,rec_final_20-noH.pdb,23.7177
mol62,rec_12_mol62.sdf,rec_final_12-noH.pdb,22.0529
mol62,rec_5_mol62.sdf,rec_final_5-noH.pdb,21.9954
mol62,rec_8_mol62.sdf,rec_final_8-noH.pdb,21.7174
mol62,rec_2_mol62.sdf,rec_final_2-noH.pdb,20.9612
mol62,rec_19_mol62.sdf,rec_final_19-noH.pdb,20.7819
mol62,rec_4_mol62.sdf,rec_final_4-noH.pdb,20.5736
mol62,rec_15_mol62.sdf,rec_final_15-noH.pdb,20.5302
mol62,rec_9_mol62.sdf,rec_final_9-noH.pdb,20.4034
mol62,rec_18_mol62.sdf,rec_final_18-noH.pdb,20.0194
mol62,rec_11_mol62.sdf,rec_final_11-noH.pdb,19.0359
mol62,rec_7_mol62.sdf,rec_final_7-noH.pdb,18.7357
mol62,rec_16_mol62.sdf,rec_final_16-noH.pdb,18.5921
mol62,rec_13_mol62.sdf,rec_final_13-noH.pdb,18.5651
mol62,rec_1_mol62.sdf,rec_final_1-noH.pdb,18.5592
mol63,rec_14_mol63.sdf,rec_final_14-noH.pdb,27.6322
mol63,rec_5_mol63.sdf,rec_final_5-noH.pdb,25.6360
mol63,rec_6_mol63.sdf,rec_final_6-noH.pdb,25.4194
mol63,rec_12_mol63.sdf,rec_final_12-noH.pdb,25.1432
mol63,rec_16_mol63.sdf,rec_final_16-noH.pdb,24.4565
mol63,rec_11_mol63.sdf,rec_final_11-noH.pdb,23.2983
mol63,rec_7_mol63.sdf,rec_final_7-noH.pdb,22.9196
mol63,rec_4_mol63.sdf,rec_final_4-noH.pdb,21.5443
mol63,rec_1_mol63.sdf,rec_final_1-noH.pdb,20.5705
mol63,rec_19_mol63.sdf,rec_final_19-noH.pdb,20.0026
mol63,rec_2_mol63.sdf,rec_final_2-noH.pdb,19.6352
mol63,rec_15_mol63.sdf,rec_final_15-noH.pdb,19.3523
mol63,rec_18_mol63.sdf,rec_final_18-noH.pdb,17.6917
mol64,rec_20_mol64.sdf,rec_final_20-noH.pdb,22.0645
mol64,rec_14_mol64.sdf,rec_final_14-noH.pdb,21.8578
mol64,rec_16_mol64.sdf,rec_final_16-noH.pdb,21.3159
mol64,rec_4_mol64.sdf,rec_final_4-noH.pdb,20.5642
mol64,rec_5_mol64.sdf,rec_final_5-noH.pdb,20.2668
mol64,rec_12_mol64.sdf,rec_final_12-noH.pdb,20.2121
mol64,rec_11_mol64.sdf,rec_final_11-noH.pdb,20.0842
mol64,rec_1_mol64.sdf,rec_final_1-noH.pdb,19.9858
mol64,rec_2_mol64.sdf,rec_final_2-noH.pdb,19.3475
mol64,rec_19_mol64.sdf,rec_final_19-noH.pdb,19.2287
mol64,rec_15_mol64.sdf,rec_final_15-noH.pdb,19.2129
mol64,rec_18_mol64.sdf,rec_final_18-noH.pdb,19.1012
mol64,rec_6_mol64.sdf,rec_final_6-noH.pdb,19.0306
mol64,rec_13_mol64.sdf,rec_final_13-noH.pdb,18.4826
mol64,rec_9_mol64.sdf,rec_final_9-noH.pdb,18.0668
mol64,rec_7_mol64.sdf,rec_final_7-noH.pdb,16.1267
mol65,rec_20_mol65.sdf,rec_final_20-noH.pdb,25.1361
mol65,rec_12_mol65.sdf,rec_final_12-noH.pdb,21.2009
mol65,rec_13_mol65.sdf,rec_final_13-noH.pdb,21.1194
mol65,rec_6_mol65.sdf,rec_final_6-noH.pdb,21.0650
mol65,rec_5_mol65.sdf,rec_final_5-noH.pdb,20.3824
mol65,rec_19_mol65.sdf,rec_final_19-noH.pdb,20.2478
mol65,rec_14_mol65.sdf,rec_final_14-noH.pdb,20.1311
mol65,rec_9_mol65.sdf,rec_final_9-noH.pdb,19.6838
mol65,rec_2_mol65.sdf,rec_final_2-noH.pdb,19.0973
mol65,rec_16_mol65.sdf,rec_final_16-noH.pdb,18.5200
mol65,rec_18_mol65.sdf,rec_final_18-noH.pdb,17.6832
mol65,rec_7_mol65.sdf,rec_final_7-noH.pdb,17.0256
mol65,rec_1_mol65.sdf,rec_final_1-noH.pdb,17.0012
mol65,rec_4_mol65.sdf,rec_final_4-noH.pdb,15.4247
mol66,rec_14_mol66.sdf,rec_final_14-noH.pdb,22.7548
mol66,rec_15_mol66.sdf,rec_final_15-noH.pdb,19.8541
mol66,rec_7_mol66.sdf,rec_final_7-noH.pdb,19.1133
mol66,rec_1_mol66.sdf,rec_final_1-noH.pdb,16.8249
mol66,rec_20_mol66.sdf,rec_final_20-noH.pdb,14.6407
mol66,rec_19_mol66.sdf,rec_final_19-noH.pdb,13.9564
mol66,rec_12_mol66.sdf,rec_final_12-noH.pdb,13.9252
mol66,rec_18_mol66.sdf,rec_final_18-noH.pdb,13.9125
mol66,rec_16_mol66.sdf,rec_final_16-noH.pdb,13.1445
mol66,rec_13_mol66.sdf,rec_final_13-noH.pdb,13.0876
mol66,rec_5_mol66.sdf,rec_final_5-noH.pdb,12.9872
mol66,rec_11_mol66.sdf,rec_final_11-noH.pdb,12.6240
mol66,rec_4_mol66.sdf,rec_final_4-noH.pdb,12.2920
mol66,rec_2_mol66.sdf,rec_final_2-noH.pdb,11.8998
mol66,rec_6_mol66.sdf,rec_final_6-noH.pdb,11.2466
mol66,rec_9_mol66.sdf,rec_final_9-noH.pdb,10.8998
mol67,rec_16_mol67.sdf,rec_final_16-noH.pdb,26.1118
mol67,rec_14_mol67.sdf,rec_final_14-noH.pdb,24.5315
mol67,rec_6_mol67.sdf,rec_final_6-noH.pdb,24.0888
mol67,rec_9_mol67.sdf,rec_final_9-noH.pdb,23.3820
mol67,rec_4_mol67.sdf,rec_final_4-noH.pdb,23.1110
mol67,rec_12_mol67.sdf,rec_final_12-noH.pdb,22.7339
mol67,rec_20_mol67.sdf,rec_final_20-noH.pdb,22.6313
mol67,rec_2_mol67.sdf,rec_final_2-noH.pdb,22.6194
mol67,rec_5_mol67.sdf,rec_final_5-noH.pdb,22.0493
mol67,rec_11_mol67.sdf,rec_final_11-noH.pdb,21.9235
mol67,rec_7_mol67.sdf,rec_final_7-noH.pdb,20.7354
mol67,rec_18_mol67.sdf,rec_final_18-noH.pdb,20.5747
mol67,rec_15_mol67.sdf,rec_final_15-noH.pdb,20.4734
mol67,rec_19_mol67.sdf,rec_final_19-noH.pdb,20.3364
mol67,rec_1_mol67.sdf,rec_final_1-noH.pdb,18.6432
mol68,rec_14_mol68.sdf,rec_final_14-noH.pdb,27.6110
mol68,rec_19_mol68.sdf,rec_final_19-noH.pdb,24.1111
mol68,rec_16_mol68.sdf,rec_final_16-noH.pdb,22.4356
mol68,rec_6_mol68.sdf,rec_final_6-noH.pdb,22.3241
mol68,rec_20_mol68.sdf,rec_final_20-noH.pdb,21.8623
mol68,rec_4_mol68.sdf,rec_final_4-noH.pdb,21.8193
mol68,rec_12_mol68.sdf,rec_final_12-noH.pdb,21.5463
mol68,rec_5_mol68.sdf,rec_final_5-noH.pdb,21.1757
mol68,rec_13_mol68.sdf,rec_final_13-noH.pdb,20.5610
mol68,rec_2_mol68.sdf,rec_final_2-noH.pdb,20.4924
mol68,rec_15_mol68.sdf,rec_final_15-noH.pdb,20.2108
mol68,rec_11_mol68.sdf,rec_final_11-noH.pdb,19.9868
mol68,rec_18_mol68.sdf,rec_final_18-noH.pdb,19.4342
mol68,rec_1_mol68.sdf,rec_final_1-noH.pdb,19.0773
mol68,rec_7_mol68.sdf,rec_final_7-noH.pdb,18.2313
mol69,rec_18_mol69.sdf,rec_final_18-noH.pdb,21.8257
mol69,rec_12_mol69.sdf,rec_final_12-noH.pdb,21.4180
mol69,rec_1_mol69.sdf,rec_final_1-noH.pdb,20.3705
mol69,rec_13_mol69.sdf,rec_final_13-noH.pdb,20.2903
mol69,rec_2_mol69.sdf,rec_final_2-noH.pdb,19.3719
mol69,rec_7_mol69.sdf,rec_final_7-noH.pdb,18.4910
mol69,rec_14_mol69.sdf,rec_final_14-noH.pdb,18.1198
mol69,rec_16_mol69.sdf,rec_final_16-noH.pdb,17.9497
mol69,rec_20_mol69.sdf,rec_final_20-noH.pdb,17.5557
mol69,rec_11_mol69.sdf,rec_final_11-noH.pdb,17.3861
mol69,rec_6_mol69.sdf,rec_final_6-noH.pdb,17.1123
mol69,rec_19_mol69.sdf,rec_final_19-noH.pdb,16.8404
mol69,rec_4_mol69.sdf,rec_final_4-noH.pdb,16.8145
mol69,rec_9_mol69.sdf,rec_final_9-noH.pdb,16.1353
mol69,rec_5_mol69.sdf,rec_final_5-noH.pdb,16.0832
mol69,rec_15_mol69.sdf,rec_final_15-noH.pdb,16.0043
mol70,rec_14_mol70.sdf,rec_final_14-noH.pdb,29.4023
mol70,rec_7_mol70.sdf,rec_final_7-noH.pdb,21.7088
mol70,rec_12_mol70.sdf,rec_final_12-noH.pdb,21.6311
mol70,rec_16_mol70.sdf,rec_final_16-noH.pdb,21.4708
mol70,rec_4_mol70.sdf,rec_final_4-noH.pdb,21.4282
mol70,rec_19_mol70.sdf,rec_final_19-noH.pdb,21.3399
mol70,rec_5_mol70.sdf,rec_final_5-noH.pdb,21.2370
mol70,rec_20_mol70.sdf,rec_final_20-noH.pdb,21.2358
mol70,rec_6_mol70.sdf,rec_final_6-noH.pdb,21.0792
mol70,rec_18_mol70.sdf,rec_final_18-noH.pdb,20.9556
mol70,rec_15_mol70.sdf,rec_final_15-noH.pdb,20.1023
mol70,rec_1_mol70.sdf,rec_final_1-noH.pdb,19.9341
mol70,rec_11_mol70.sdf,rec_final_11-noH.pdb,19.4801
mol70,rec_2_mol70.sdf,rec_final_2-noH.pdb,19.3880
mol71,rec_20_mol71.sdf,rec_final_20-noH.pdb,23.0276
mol71,rec_6_mol71.sdf,rec_final_6-noH.pdb,22.1646
mol71,rec_1_mol71.sdf,rec_final_1-noH.pdb,22.1116
mol71,rec_4_mol71.sdf,rec_final_4-noH.pdb,22.1001
mol71,rec_12_mol71.sdf,rec_final_12-noH.pdb,21.8541
mol71,rec_13_mol71.sdf,rec_final_13-noH.pdb,21.0732
mol71,rec_19_mol71.sdf,rec_final_19-noH.pdb,20.9993
mol71,rec_5_mol71.sdf,rec_final_5-noH.pdb,20.9315
mol71,rec_16_mol71.sdf,rec_final_16-noH.pdb,20.1892
mol71,rec_11_mol71.sdf,rec_final_11-noH.pdb,20.0109
mol71,rec_7_mol71.sdf,rec_final_7-noH.pdb,19.0772
mol71,rec_18_mol71.sdf,rec_final_18-noH.pdb,18.8198
mol71,rec_15_mol71.sdf,rec_final_15-noH.pdb,18.7907
mol71,rec_14_mol71.sdf,rec_final_14-noH.pdb,18.3725
mol71,rec_2_mol71.sdf,rec_final_2-noH.pdb,17.2355
mol72,rec_20_mol72.sdf,rec_final_20-noH.pdb,23.4479
mol72,rec_2_mol72.sdf,rec_final_2-noH.pdb,23.0177
mol72,rec_9_mol72.sdf,rec_final_9-noH.pdb,21.9907
